title,price,rating,availability,product_url,category,scraped_date
"Blue Lily, Lily Blue (The Raven Cycle #3)",Â£34.13,Five,In stock,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,Default,2026-09-16
Approval Junkie: Adventures in Caring Too Much,Â£58.81,Five,In stock,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Autobiography,2026-09-16
An Abundance of Katherines,Â£10.00,Five,In stock,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,Young Adult,2026-09-16
America's War for the Greater Middle East: A Military History,Â£51.22,Two,In stock,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,History,2026-09-16
Alight (The Generations Trilogy #2),Â£58.59,Four,In stock,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,Default,2026-09-16
A Girl's Guide to Moving On (New Beginnings #2),Â£31.30,One,In stock,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,Romance,2026-09-16
A Game of Thrones (A Song of Ice and Fire #1),Â£46.42,Two,In stock,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,Add a comment,2026-09-16
A Feast for Crows (A Song of Ice and Fire #4),Â£17.21,Four,In stock,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,Fantasy,2026-09-16
A Clash of Kings (A Song of Ice and Fire #2),Â£10.79,Three,In stock,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,Add a comment,2026-09-16
Vogue Colors A to Z: A Fashion Coloring Book,Â£52.35,Four,In stock,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,Default,2026-09-16
The Shining (The Shining #1),Â£27.88,Three,In stock,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,Default,2026-09-16
The Pilgrim's Progress,Â£50.26,Two,In stock,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,Classics,2026-09-16
The Perfect Play (Play by Play #1),Â£59.99,Three,In stock,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,Romance,2026-09-16
The Passion of Dolssa,Â£28.32,Five,In stock,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,Historical Fiction,2026-09-16
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Â£38.71,Three,In stock,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,Nonfiction,2026-09-16
The Hunger Games (The Hunger Games #1),Â£29.85,Five,In stock,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,Default,2026-09-16
The Hound of the Baskervilles (Sherlock Holmes #5),Â£14.82,Two,In stock,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,Classics,2026-09-16
The Gunning of America: Business and the Making of American Gun Culture,Â£16.81,Four,In stock,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,Nonfiction,2026-09-16
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Â£28.23,Two,In stock,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,Nonfiction,2026-09-16
The Demonists (Demonist #1),Â£52.11,Two,In stock,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,Fantasy,2026-09-16
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Â£27.88,Two,In stock,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,Sequential Art,2026-09-16
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Â£59.71,Three,In stock,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,Thriller,2026-09-16
The Beast (Black Dagger Brotherhood #14),Â£46.08,Five,In stock,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,Fantasy,2026-09-16
Some Women,Â£13.73,Five,In stock,https://books.toscrape.com/catalogue/some-women_341/index.html,Womens Fiction,2026-09-16
Shopaholic Ties the Knot (Shopaholic #3),Â£48.39,Five,In stock,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,Womens Fiction,2026-09-16
Paper and Fire (The Great Library #2),Â£49.45,Five,In stock,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,Fantasy,2026-09-16
Outlander (Outlander #1),Â£19.67,Five,In stock,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,Default,2026-09-16
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Â£12.36,Three,In stock,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,Music,2026-09-16
No One Here Gets Out Alive,Â£20.02,Five,In stock,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,Music,2026-09-16
Night Shift (Night Shift #1-20),Â£12.75,Four,In stock,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,Horror,2026-09-16
Needful Things,Â£47.51,Four,In stock,https://books.toscrape.com/catalogue/needful-things_334/index.html,Horror,2026-09-16
Mockingjay (The Hunger Games #3),Â£20.44,Four,In stock,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,Default,2026-09-16
Misery,Â£34.79,Two,In stock,https://books.toscrape.com/catalogue/misery_332/index.html,Horror,2026-09-16
Little Women (Little Women #1),Â£28.07,Four,In stock,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,Classics,2026-09-16
It,Â£25.01,Three,In stock,https://books.toscrape.com/catalogue/it_330/index.html,Horror,2026-09-16
Harry Potter and the Sorcerer's Stone (Harry Potter #1),Â£13.90,Three,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,Default,2026-09-16
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Â£24.17,Four,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,Young Adult,2026-09-16
Harry Potter and the Order of the Phoenix (Harry Potter #5),Â£31.63,Four,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,Fantasy,2026-09-16
Harry Potter and the Half-Blood Prince (Harry Potter #6),Â£48.75,Five,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,Fantasy,2026-09-16
Harry Potter and the Chamber of Secrets (Harry Potter #2),Â£14.74,One,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,Fantasy,2026-09-16
Gone with the Wind,Â£32.49,Three,In stock,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,Classics,2026-09-16
God Is Not Great: How Religion Poisons Everything,Â£27.80,One,In stock,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,Nonfiction,2026-09-16
Girl With a Pearl Earring,Â£26.77,One,In stock,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,Historical Fiction,2026-09-16
"Fruits Basket, Vol. 4 (Fruits Basket #4)",Â£50.44,Four,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,Sequential Art,2026-09-16
Far From True (Promise Falls Trilogy #2),Â£34.93,Two,In stock,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,Thriller,2026-09-16
Dark Lover (Black Dagger Brotherhood #1),Â£12.87,One,In stock,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,Romance,2026-09-16
Confessions of a Shopaholic (Shopaholic #1),Â£48.94,Two,In stock,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,Default,2026-09-16
Changing the Game (Play by Play #2),Â£13.38,Three,In stock,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,Romance,2026-09-16
Candide,Â£58.63,Three,In stock,https://books.toscrape.com/catalogue/candide_316/index.html,Classics,2026-09-16
Can You Keep a Secret?,Â£21.94,One,In stock,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,Womens Fiction,2026-09-16
Atlas Shrugged,Â£26.58,Five,In stock,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,Fiction,2026-09-16
Animal Farm,Â£57.22,Three,In stock,https://books.toscrape.com/catalogue/animal-farm_313/index.html,Classics,2026-09-16
A Walk to Remember,Â£56.43,One,In stock,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,Romance,2026-09-16
A New Earth: Awakening to Your Life's Purpose,Â£55.65,Five,In stock,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,Spirituality,2026-09-16
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Â£27.62,One,In stock,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,Religion,2026-09-16
'Salem's Lot,Â£49.56,Four,In stock,https://books.toscrape.com/catalogue/salems-lot_309/index.html,Horror,2026-09-16
Zero History (Blue Ant #3),Â£34.77,One,In stock,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,Default,2026-09-16
Wuthering Heights,Â£17.73,Three,In stock,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,Classics,2026-09-16
World War Z: An Oral History of the Zombie War,Â£21.80,One,In stock,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,Default,2026-09-16
Wild: From Lost to Found on the Pacific Crest Trail,Â£46.02,Three,In stock,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,Default,2026-09-16
"Where'd You Go, Bernadette",Â£18.13,One,In stock,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,Default,2026-09-16
When You Are Engulfed in Flames,Â£30.89,Five,In stock,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,Humor,2026-09-16
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Â£31.95,Three,In stock,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,Nonfiction,2026-09-16
We Are All Completely Beside Ourselves,Â£24.04,One,In stock,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,Contemporary,2026-09-16
Walk the Edge (Thunder Road #2),Â£32.36,Three,In stock,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,Young Adult,2026-09-16
Voyager (Outlander #3),Â£21.07,Five,In stock,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,Historical Fiction,2026-09-16
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Â£50.66,Three,In stock,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,Nonfiction,2026-09-16
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Â£13.66,Two,In stock,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,Food and Drink,2026-09-16
"Unstuffed: Decluttering Your Home, Mind, and Soul",Â£58.09,One,In stock,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,Nonfiction,2026-09-16
Under the Banner of Heaven: A Story of Violent Faith,Â£30.00,One,In stock,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,Nonfiction,2026-09-16
Two Boys Kissing,Â£32.74,Two,In stock,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,Young Adult,2026-09-16
Twilight (Twilight #1),Â£41.93,Two,In stock,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,Default,2026-09-16
Twenties Girl,Â£42.80,Two,In stock,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,Womens Fiction,2026-09-16
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Â£53.51,One,In stock,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,Nonfiction,2026-09-16
Three-Martini Lunch,Â£23.21,Three,In stock,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,Fiction,2026-09-16
"Thinking, Fast and Slow",Â£21.14,One,In stock,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,Psychology,2026-09-16
The Wild Robot,Â£56.07,Three,In stock,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,Childrens,2026-09-16
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Â£14.41,Three,In stock,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,Sequential Art,2026-09-16
The Undomestic Goddess,Â£45.75,Four,In stock,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,Womens Fiction,2026-09-16
The Travelers,Â£15.77,One,In stock,https://books.toscrape.com/catalogue/the-travelers_285/index.html,Thriller,2026-09-16
The Tipping Point: How Little Things Can Make a Big Difference,Â£10.02,Two,In stock,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,Add a comment,2026-09-16
The Thing About Jellyfish,Â£48.77,One,In stock,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,Childrens,2026-09-16
The Stand,Â£57.86,Two,In stock,https://books.toscrape.com/catalogue/the-stand_282/index.html,Horror,2026-09-16
The Smitten Kitchen Cookbook,Â£23.59,One,In stock,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,Food and Drink,2026-09-16
The Silkworm (Cormoran Strike #2),Â£23.05,Five,In stock,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,Mystery,2026-09-16
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Â£55.55,Five,In stock,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,Sequential Art,2026-09-16
The Rose & the Dagger (The Wrath and the Dawn #2),Â£58.64,Four,In stock,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,Fantasy,2026-09-16
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Â£23.21,One,In stock,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,Travel,2026-09-16
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Â£42.57,Three,In stock,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,Biography,2026-09-16
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Â£10.92,One,In stock,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,Science Fiction,2026-09-16
The Rest Is Noise: Listening to the Twentieth Century,Â£34.77,One,In stock,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,Add a comment,2026-09-16
The Red Tent,Â£35.66,Five,In stock,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,Historical Fiction,2026-09-16
The Purpose Driven Life: What on Earth Am I Here for?,Â£37.19,Three,In stock,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,Add a comment,2026-09-16
The Purest Hook (Second Circle Tattoos #3),Â£12.25,One,In stock,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,Romance,2026-09-16
The Picture of Dorian Gray,Â£29.70,Two,In stock,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,Classics,2026-09-16
The Paris Wife,Â£36.80,Three,In stock,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,Default,2026-09-16
The Obsession,Â£45.43,One,In stock,https://books.toscrape.com/catalogue/the-obsession_268/index.html,Romance,2026-09-16
The Nightingale,Â£26.26,Four,In stock,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,Fiction,2026-09-16
The New Guy (and Other Senior Year Distractions),Â£44.92,Three,In stock,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,Young Adult,2026-09-16
The Nanny Diaries (Nanny #1),Â£52.53,Five,In stock,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,Womens Fiction,2026-09-16
The Name of God is Mercy,Â£37.25,Two,In stock,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,Nonfiction,2026-09-16
The Maze Runner (The Maze Runner #1),Â£20.93,One,In stock,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,Default,2026-09-16
The Lover's Dictionary,Â£58.09,Two,In stock,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,Default,2026-09-16
The Lonely Ones,Â£43.59,Five,In stock,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,Childrens,2026-09-16
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Â£33.92,Three,In stock,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,Business,2026-09-16
The Last Painting of Sara de Vos,Â£55.55,Two,In stock,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,Historical Fiction,2026-09-16
"The Land of 10,000 Madonnas",Â£29.64,Four,In stock,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,Young Adult,2026-09-16
The Infinities,Â£27.41,One,In stock,https://books.toscrape.com/catalogue/the-infinities_257/index.html,Fiction,2026-09-16
The Husband's Secret,Â£52.51,Five,In stock,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,Fiction,2026-09-16
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Â£47.80,Three,In stock,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,Add a comment,2026-09-16
The Guns of August,Â£14.54,Two,In stock,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,History,2026-09-16
The Guernsey Literary and Potato Peel Pie Society,Â£49.53,One,In stock,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,Historical Fiction,2026-09-16
The Goldfinch,Â£43.58,Three,In stock,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,Default,2026-09-16
The Giver (The Giver Quartet #1),Â£12.30,One,In stock,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,Default,2026-09-16
The Girl with All the Gifts,Â£49.47,Three,In stock,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,Horror,2026-09-16
The Girl Who Played with Fire (Millennium Trilogy #2),Â£22.14,Two,In stock,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,Default,2026-09-16
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Â£57.48,One,In stock,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,Add a comment,2026-09-16
The Exiled,Â£43.45,Three,In stock,https://books.toscrape.com/catalogue/the-exiled_247/index.html,Mystery,2026-09-16
"The End of Faith: Religion, Terror, and the Future of Reason",Â£22.13,Four,In stock,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,Add a comment,2026-09-16
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Â£13.03,Four,In stock,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,Science,2026-09-16
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Â£57.35,Five,In stock,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,Science,2026-09-16
The Devil Wears Prada (The Devil Wears Prada #1),Â£44.29,One,In stock,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,Womens Fiction,2026-09-16
The Demon-Haunted World: Science as a Candle in the Dark,Â£52.25,Four,In stock,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,Default,2026-09-16
The Day the Crayons Came Home (Crayons),Â£26.33,Five,In stock,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,Childrens,2026-09-16
The Da Vinci Code (Robert Langdon #2),Â£22.96,Two,In stock,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,Fiction,2026-09-16
The Cuckoo's Calling (Cormoran Strike #1),Â£19.21,One,In stock,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,Mystery,2026-09-16
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Â£26.78,Four,In stock,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,Classics,2026-09-16
The Complete Poems,Â£41.32,Five,In stock,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,Add a comment,2026-09-16
The Catcher in the Rye,Â£24.55,One,In stock,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,Add a comment,2026-09-16
The Cat in the Hat (Beginner Books B-1),Â£16.26,Two,In stock,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,Childrens,2026-09-16
The Case for Christ (Cases for Christianity),Â£47.84,One,In stock,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,Add a comment,2026-09-16
The Book Thief,Â£53.49,Two,In stock,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,Default,2026-09-16
The Book of Basketball: The NBA According to The Sports Guy,Â£44.84,Five,In stock,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,Sports and Games,2026-09-16
The Blind Side: Evolution of a Game,Â£53.71,Five,In stock,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,Add a comment,2026-09-16
The Autobiography of Malcolm X,Â£23.43,Two,In stock,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,Default,2026-09-16
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Â£34.32,Three,In stock,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,Food and Drink,2026-09-16
The Art of Fielding,Â£22.10,One,In stock,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,Fiction,2026-09-16
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Â£25.83,Two,In stock,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,Science,2026-09-16
Stiff: The Curious Lives of Human Cadavers,Â£36.74,Three,In stock,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,Nonfiction,2026-09-16
Spilled Milk: Based on a True Story,Â£49.51,One,In stock,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,Nonfiction,2026-09-16
Something Borrowed (Darcy & Rachel #1),Â£48.96,Five,In stock,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,Womens Fiction,2026-09-16
Something Blue (Darcy & Rachel #2),Â£54.62,One,In stock,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,Womens Fiction,2026-09-16
Soldier (Talon #3),Â£24.72,Two,In stock,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,Fantasy,2026-09-16
Shopaholic & Baby (Shopaholic #5),Â£46.45,Two,In stock,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,Default,2026-09-16
Seven Days in the Art World,Â£52.33,Two,In stock,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,Add a comment,2026-09-16
Seven Brief Lessons on Physics,Â£30.60,Four,In stock,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,Science,2026-09-16
Scarlet (The Lunar Chronicles #2),Â£14.57,Four,In stock,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,Young Adult,2026-09-16
Sarah's Key,Â£46.29,One,In stock,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,Add a comment,2026-09-16
"Saga, Volume 3 (Saga (Collected Editions) #3)",Â£21.57,Five,In stock,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,Sequential Art,2026-09-16
Running with Scissors,Â£12.91,Four,In stock,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,Autobiography,2026-09-16
Rogue Lawyer (Rogue Lawyer #1),Â£50.11,Three,In stock,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,Add a comment,2026-09-16
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Â£41.67,Four,In stock,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,Nonfiction,2026-09-16
Rework,Â£44.88,Two,In stock,https://books.toscrape.com/catalogue/rework_212/index.html,Business,2026-09-16
Reservations for Two,Â£11.10,Three,In stock,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,Romance,2026-09-16
Red: The True Story of Red Riding Hood,Â£28.54,Three,In stock,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,Childrens,2026-09-16
Ready Player One,Â£19.07,Four,In stock,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,Science Fiction,2026-09-16
Quiet: The Power of Introverts in a World That Can't Stop Talking,Â£43.55,One,In stock,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,Default,2026-09-16
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Â£43.63,Three,In stock,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,Sequential Art,2026-09-16
Persepolis: The Story of a Childhood (Persepolis #1-2),Â£39.13,One,In stock,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,Sequential Art,2026-09-16
Packing for Mars: The Curious Science of Life in the Void,Â£56.68,Two,In stock,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,Default,2026-09-16
Outliers: The Story of Success,Â£14.16,One,In stock,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,Nonfiction,2026-09-16
Original Fake,Â£31.45,Three,In stock,https://books.toscrape.com/catalogue/original-fake_203/index.html,Sequential Art,2026-09-16
